enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,prediction
28980,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,8,0,Unknown,1,100,1.0,1.0
24229,city_114,0.926,Male,Has relevent experience,Full time course,Masters,STEM,11,1000-4999,Public Sector,1,13,0.0,0.0
549,city_80,0.847,Male,Has relevent experience,No Enrollment,Graduate,STEM,8,10000+,Public Sector,1,10,1.0,0.0
5600,city_21,0.624,Not provided,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,4,111,1.0,1.0
8977,city_100,0.887,Not provided,No relevent experience,No Enrollment,High School,Unknown,7,0,Unknown,Never,19,0.0,0.0
7627,city_103,0.92,Female,No relevent experience,No Enrollment,Graduate,Business Degree,20,100-500,Pvt Ltd,>4,17,0.0,0.0
4567,city_105,0.794,Female,Has relevent experience,Part time course,Graduate,STEM,5,1000-4999,Pvt Ltd,1,65,0.0,0.0
2647,city_176,0.764,Male,Has relevent experience,No Enrollment,Masters,STEM,4,100-500,Pvt Ltd,1,62,0.0,0.0
15502,city_67,0.855,Male,Has relevent experience,No Enrollment,Graduate,STEM,8,50-99,Funded Startup,>4,23,0.0,0.0
30511,city_103,0.92,Male,Has relevent experience,No Enrollment,High School,Unknown,20,0,Unknown,2,35,0.0,0.0
5764,city_21,0.624,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,2,5000-9999,Pvt Ltd,2,7,0.0,1.0
28863,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,50-99,Pvt Ltd,>4,326,0.0,0.0
27000,city_136,0.897,Male,Has relevent experience,No Enrollment,Masters,Other,12,50-99,Funded Startup,1,256,0.0,0.0
20578,city_97,0.925,Male,Has relevent experience,No Enrollment,Masters,STEM,20,0,Unknown,2,35,1.0,0.0
25069,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,Other,3,1000-4999,Pvt Ltd,1,57,1.0,1.0
18017,city_114,0.926,Male,No relevent experience,No Enrollment,High School,Unknown,1,<10,NGO,Never,53,0.0,0.0
12529,city_71,0.884,Not provided,Has relevent experience,No Enrollment,Masters,STEM,20,<10,Public Sector,>4,96,0.0,0.0
7068,city_103,0.92,Male,No relevent experience,No Enrollment,Graduate,STEM,20,0,Unknown,>4,17,0.0,1.0
19447,city_30,0.698,Not provided,No relevent experience,No Enrollment,Graduate,STEM,8,0,Unknown,>4,76,1.0,1.0
26133,city_16,0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,76,0.0,0.0
15654,city_114,0.926,Female,No relevent experience,No Enrollment,Masters,STEM,13,500-999,Public Sector,>4,44,0.0,0.0
24789,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,20,0,Unknown,1,147,0.0,1.0
24516,city_103,0.92,Female,Has relevent experience,No Enrollment,Masters,STEM,20,0,Unknown,>4,18,0.0,1.0
22877,city_103,0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,20,10000+,Pvt Ltd,>4,107,0.0,0.0
24062,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,100-500,Funded Startup,1,103,1.0,1.0
21831,city_114,0.926,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,10,10-49,Pvt Ltd,>4,72,1.0,0.0
16134,city_102,0.804,Male,Has relevent experience,No Enrollment,Masters,STEM,11,50-99,Pvt Ltd,2,21,0.0,0.0
14662,city_150,0.698,Not provided,No relevent experience,No Enrollment,Graduate,STEM,16,50-99,Pvt Ltd,4,102,0.0,0.0
11480,city_65,0.802,Male,Has relevent experience,Full time course,High School,Unknown,8,50-99,Unknown,Never,12,0.0,0.0
32294,city_103,0.92,Other,No relevent experience,No Enrollment,Primary School,Unknown,3,0,Unknown,Never,136,1.0,0.0
15336,city_76,0.698,Not provided,No relevent experience,No Enrollment,Masters,STEM,2,<10,Funded Startup,2,113,0.0,0.0
4717,city_67,0.855,Male,Has relevent experience,No Enrollment,Masters,STEM,13,0,Unknown,1,28,0.0,1.0
6951,city_65,0.802,Male,Has relevent experience,No Enrollment,Graduate,STEM,16,0,Unknown,4,23,0.0,1.0
7239,city_103,0.92,Male,Has relevent experience,Full time course,High School,Unknown,9,0,Unknown,1,156,1.0,0.0
16403,city_21,0.624,Not provided,Has relevent experience,Part time course,Masters,STEM,2,10-49,Pvt Ltd,1,24,0.0,1.0
2834,city_67,0.855,Male,Has relevent experience,No Enrollment,Graduate,Humanities,0,100-500,Pvt Ltd,1,78,0.0,0.0
11209,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,8,10000+,Pvt Ltd,2,17,0.0,0.0
15952,city_16,0.91,Male,Has relevent experience,No Enrollment,Masters,STEM,12,0,Unknown,1,306,0.0,0.0
30978,city_167,0.921,Male,Has relevent experience,No Enrollment,Graduate,Humanities,13,<10,Funded Startup,1,150,0.0,0.0
10310,city_103,0.92,Female,Has relevent experience,No Enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,3,39,0.0,0.0
26314,city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,3,0,Unknown,1,4,1.0,1.0
15197,city_100,0.887,Not provided,No relevent experience,Full time course,High School,Unknown,5,0,Unknown,Never,184,0.0,0.0
31495,city_165,0.903,Male,No relevent experience,No Enrollment,Graduate,STEM,5,0,Unknown,1,38,0.0,1.0
25562,city_46,0.762,Male,Has relevent experience,Part time course,Graduate,STEM,20,0,Unknown,3,26,0.0,1.0
19762,city_16,0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,0,Unknown,>4,7,0.0,1.0
396,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,16,10-49,Funded Startup,4,12,0.0,0.0
21495,city_64,0.6659999999999999,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,4,<10,Pvt Ltd,3,40,0.0,0.0
2100,city_114,0.926,Male,Has relevent experience,Full time course,Masters,STEM,14,1000-4999,Pvt Ltd,1,12,0.0,0.0
27039,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,16,0.0,0.0
32820,city_126,0.479,Female,No relevent experience,Part time course,Masters,STEM,9,0,Unknown,1,99,1.0,1.0
14386,city_21,0.624,Female,No relevent experience,Full time course,Graduate,STEM,4,0,Unknown,Never,102,1.0,1.0
32290,city_100,0.887,Male,No relevent experience,No Enrollment,Graduate,STEM,3,0,Unknown,1,102,1.0,1.0
8346,city_142,0.727,Female,No relevent experience,Part time course,Masters,Business Degree,2,0,Unknown,1,87,0.0,1.0
24301,city_128,0.527,Male,No relevent experience,No Enrollment,Graduate,STEM,2,0,Unknown,1,111,0.0,1.0
2133,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,1,29,0.0,0.0
10914,city_103,0.92,Not provided,No relevent experience,No Enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,39,0.0,0.0
20273,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,10000+,Pvt Ltd,>4,22,0.0,0.0
26905,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,50-99,Funded Startup,1,102,0.0,0.0
10068,city_103,0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,8,100-500,Funded Startup,1,77,0.0,0.0
19702,city_73,0.754,Male,No relevent experience,Part time course,High School,Unknown,4,1000-4999,Pvt Ltd,1,280,1.0,0.0
15319,city_19,0.682,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,15,0.0,0.0
12143,city_104,0.924,Male,No relevent experience,Full time course,Masters,STEM,20,500-999,NGO,2,24,0.0,0.0
24118,city_21,0.624,Male,No relevent experience,No Enrollment,Graduate,STEM,1,<10,Unknown,1,48,1.0,1.0
5273,city_136,0.897,Male,Has relevent experience,No Enrollment,Masters,STEM,1,0,Unknown,1,76,0.0,1.0
26329,city_103,0.92,Male,No relevent experience,No Enrollment,Masters,STEM,7,0,Unknown,2,53,0.0,1.0
23264,city_61,0.913,Male,No relevent experience,No Enrollment,Phd,STEM,20,1000-4999,Public Sector,4,78,0.0,0.0
21417,city_162,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,15,0,Unknown,1,174,0.0,1.0
24177,city_71,0.884,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,4,50-99,Funded Startup,1,5,0.0,0.0
32863,city_103,0.92,Male,No relevent experience,No Enrollment,Graduate,Other,20,100-500,Funded Startup,3,23,0.0,0.0
30303,city_136,0.897,Male,Has relevent experience,No Enrollment,Masters,STEM,10,10-49,Pvt Ltd,1,24,0.0,0.0
5697,city_61,0.913,Female,Has relevent experience,No Enrollment,Graduate,STEM,20,100-500,Unknown,1,9,0.0,0.0
13800,city_16,0.91,Male,No relevent experience,No Enrollment,Graduate,STEM,2,10-49,Pvt Ltd,1,140,0.0,0.0
6218,city_21,0.624,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,0,0,Pvt Ltd,1,6,0.0,1.0
5131,city_103,0.92,Male,No relevent experience,No Enrollment,Graduate,STEM,20,500-999,Pvt Ltd,1,92,0.0,0.0
11669,city_114,0.926,Male,Has relevent experience,Full time course,Masters,STEM,19,50-99,Pvt Ltd,4,27,0.0,0.0
16693,city_103,0.92,Not provided,No relevent experience,No Enrollment,Graduate,Arts,15,10000+,Pvt Ltd,>4,33,0.0,0.0
3417,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,19,0,Unknown,1,45,1.0,1.0
21964,city_28,0.939,Male,Has relevent experience,No Enrollment,Masters,STEM,20,10-49,Pvt Ltd,>4,33,0.0,0.0
3702,city_103,0.92,Male,Has relevent experience,No Enrollment,High School,Unknown,6,10-49,Pvt Ltd,>4,62,0.0,0.0
10557,city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,9,50-99,Early Stage Startup,Never,218,1.0,1.0
18489,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,0,500-999,Pvt Ltd,1,24,0.0,1.0
17215,city_103,0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,20,0,Unknown,>4,50,1.0,1.0
33242,city_73,0.754,Male,No relevent experience,Part time course,Graduate,STEM,8,<10,Early Stage Startup,1,50,0.0,0.0
32526,city_64,0.6659999999999999,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,10,50-99,Pvt Ltd,2,5,0.0,0.0
29102,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,No Major,15,0,Unknown,2,30,0.0,1.0
16953,city_114,0.926,Male,Has relevent experience,No Enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,62,0.0,0.0
12086,city_21,0.624,Male,No relevent experience,No Enrollment,High School,Unknown,2,0,Unknown,Never,49,0.0,1.0
8453,city_136,0.897,Not provided,No relevent experience,No Enrollment,Masters,STEM,18,100-500,Funded Startup,1,47,0.0,0.0
20145,city_142,0.727,Not provided,Has relevent experience,Full time course,Masters,STEM,7,50-99,Early Stage Startup,1,40,1.0,0.0
32559,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,0,Unknown,1,21,0.0,1.0
11211,city_103,0.92,Female,Has relevent experience,No Enrollment,Phd,STEM,20,1000-4999,Public Sector,2,24,0.0,0.0
22446,city_21,0.624,Not provided,Has relevent experience,Full time course,Graduate,STEM,4,10-49,Pvt Ltd,1,6,1.0,1.0
14744,city_114,0.926,Male,Has relevent experience,Part time course,Masters,STEM,11,50-99,Pvt Ltd,1,77,0.0,0.0
28658,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,14,10000+,Pvt Ltd,Never,83,0.0,1.0
1922,city_19,0.682,Male,Has relevent experience,No Enrollment,Graduate,STEM,9,10000+,Pvt Ltd,>4,88,1.0,0.0
5700,city_10,0.895,Male,Has relevent experience,Part time course,Graduate,STEM,12,10-49,Pvt Ltd,1,12,0.0,0.0
1817,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,47,0.0,0.0
29607,city_104,0.924,Not provided,Has relevent experience,No Enrollment,Graduate,Arts,10,10-49,Pvt Ltd,1,43,0.0,0.0
16383,city_24,0.698,Not provided,Has relevent experience,No Enrollment,Masters,STEM,9,500-999,Pvt Ltd,>4,78,1.0,0.0
18508,city_28,0.939,Male,Has relevent experience,No Enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,7,1.0,0.0
5673,city_45,0.89,Male,No relevent experience,No Enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,51,0.0,0.0
4853,city_158,0.7659999999999999,Male,No relevent experience,Full time course,Graduate,STEM,4,0,Unknown,2,168,1.0,1.0
17451,city_162,0.767,Male,Has relevent experience,No Enrollment,Graduate,STEM,17,0,Unknown,1,55,0.0,1.0
6617,city_21,0.624,Not provided,Has relevent experience,Full time course,Masters,STEM,2,50-99,Pvt Ltd,1,8,1.0,1.0
2377,city_114,0.926,Not provided,No relevent experience,No Enrollment,Phd,STEM,7,500-999,NGO,Never,46,0.0,0.0
30976,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,Other,4,100-500,Funded Startup,2,127,0.0,1.0
3661,city_173,0.878,Male,No relevent experience,Full time course,High School,Unknown,4,0,Unknown,1,90,0.0,0.0
23831,city_21,0.624,Male,No relevent experience,No Enrollment,High School,Unknown,7,0,Unknown,Never,136,1.0,1.0
5716,city_71,0.884,Male,Has relevent experience,No Enrollment,Masters,STEM,11,100-500,Funded Startup,1,167,0.0,0.0
22755,city_73,0.754,Male,Has relevent experience,No Enrollment,Masters,STEM,19,100-500,Pvt Ltd,>4,74,0.0,0.0
14121,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,3,100-500,NGO,1,109,1.0,0.0
32884,city_19,0.682,Male,No relevent experience,Full time course,Graduate,STEM,0,0,Unknown,1,21,1.0,1.0
33212,city_103,0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,20,0,Unknown,>4,161,1.0,1.0
19583,city_160,0.92,Male,Has relevent experience,Full time course,High School,Unknown,15,10-49,Funded Startup,2,33,0.0,0.0
13105,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,0,Unknown,>4,26,1.0,1.0
2909,city_64,0.6659999999999999,Male,Has relevent experience,No Enrollment,Graduate,STEM,7,50-99,Pvt Ltd,3,280,0.0,0.0
3368,city_71,0.884,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,16,50-99,Pvt Ltd,1,107,0.0,0.0
18351,city_21,0.624,Male,No relevent experience,No Enrollment,Graduate,STEM,3,0,Unknown,1,114,1.0,1.0
15917,city_16,0.91,Male,Has relevent experience,No Enrollment,High School,Unknown,5,0,Unknown,Never,42,0.0,0.0
18044,city_114,0.926,Not provided,No relevent experience,Full time course,High School,Unknown,0,0,Unknown,Never,50,0.0,0.0
16888,city_16,0.91,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,4,10-49,Pvt Ltd,1,22,0.0,0.0
16926,city_114,0.926,Not provided,No relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,1,264,0.0,0.0
10520,city_16,0.91,Male,Has relevent experience,No Enrollment,Masters,STEM,20,1000-4999,Pvt Ltd,1,61,0.0,0.0
19797,city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,13,100-500,Pvt Ltd,>4,8,1.0,1.0
11714,city_100,0.887,Not provided,No relevent experience,Full time course,Graduate,STEM,6,0,Unknown,Never,42,1.0,1.0
23012,city_103,0.92,Female,No relevent experience,No Enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,51,0.0,0.0
11275,city_150,0.698,Male,No relevent experience,Full time course,Graduate,STEM,6,0,Unknown,1,150,0.0,1.0
28322,city_114,0.926,Male,Has relevent experience,No Enrollment,Masters,STEM,11,10-49,Pvt Ltd,2,4,0.0,0.0
2003,city_103,0.92,Male,Has relevent experience,Full time course,High School,Unknown,4,0,Unknown,1,112,1.0,1.0
9363,city_102,0.804,Male,Has relevent experience,No Enrollment,Masters,Other,13,10000+,Public Sector,1,166,0.0,0.0
25289,city_16,0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,14,500-999,Pvt Ltd,1,80,0.0,0.0
15762,city_114,0.926,Not provided,No relevent experience,No Enrollment,Masters,STEM,20,100-500,Pvt Ltd,1,50,0.0,0.0
12015,city_136,0.897,Male,Has relevent experience,No Enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,1,15,0.0,0.0
31447,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,Never,8,1.0,1.0
22721,city_16,0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,0,Pvt Ltd,>4,298,1.0,0.0
30693,city_61,0.913,Male,No relevent experience,No Enrollment,High School,Unknown,16,500-999,Public Sector,>4,60,0.0,0.0
22016,city_160,0.92,Male,No relevent experience,No Enrollment,Graduate,No Major,4,0,Unknown,1,120,0.0,1.0
27388,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,108,1.0,1.0
33317,city_61,0.913,Male,No relevent experience,No Enrollment,High School,Unknown,2,0,Unknown,2,258,0.0,0.0
14554,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,3,50-99,Pvt Ltd,1,100,1.0,1.0
25718,city_103,0.92,Not provided,Has relevent experience,No Enrollment,Graduate,Humanities,5,100-500,Pvt Ltd,>4,224,0.0,0.0
12582,city_27,0.848,Male,Has relevent experience,No Enrollment,Masters,STEM,15,10-49,Early Stage Startup,1,31,0.0,0.0
12441,city_99,0.915,Male,No relevent experience,Full time course,High School,Unknown,4,0,Unknown,1,192,0.0,0.0
21816,city_71,0.884,Male,Has relevent experience,No Enrollment,Graduate,STEM,8,100-500,Public Sector,3,52,0.0,0.0
30596,city_55,0.7390000000000001,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,<10,Pvt Ltd,>4,44,0.0,0.0
22157,city_21,0.624,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,4,10000+,Pvt Ltd,2,28,1.0,1.0
13881,city_59,0.775,Male,Has relevent experience,No Enrollment,Graduate,STEM,10,10-49,Pvt Ltd,1,37,0.0,1.0
13003,city_103,0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,2,56,1.0,0.0
19258,city_99,0.915,Male,Has relevent experience,No Enrollment,Graduate,STEM,9,<10,Funded Startup,1,5,0.0,0.0
10144,city_128,0.527,Not provided,No relevent experience,Full time course,Graduate,STEM,2,0,Unknown,1,40,1.0,1.0
10231,city_159,0.843,Male,Has relevent experience,No Enrollment,Graduate,STEM,14,100-500,Early Stage Startup,2,22,0.0,0.0
25558,city_103,0.92,Male,No relevent experience,Full time course,High School,Unknown,6,0,Unknown,1,166,0.0,1.0
18886,city_21,0.624,Not provided,No relevent experience,Full time course,High School,Unknown,2,0,Unknown,Never,126,0.0,1.0
16889,city_21,0.624,Female,Has relevent experience,No Enrollment,Masters,STEM,7,0,Unknown,2,84,0.0,1.0
748,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,50-99,Pvt Ltd,4,218,0.0,0.0
9313,city_160,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,4,50-99,Pvt Ltd,4,48,0.0,0.0
32823,city_145,0.555,Female,Has relevent experience,No Enrollment,Graduate,STEM,3,0,Unknown,2,38,0.0,1.0
8310,city_83,0.923,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,122,0.0,0.0
26160,city_103,0.92,Not provided,No relevent experience,Full time course,Graduate,STEM,4,0,Unknown,1,106,1.0,1.0
381,city_145,0.555,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,6,0,Unknown,2,92,0.0,1.0
29458,city_71,0.884,Male,No relevent experience,Full time course,Graduate,STEM,4,0,Unknown,1,64,1.0,1.0
5701,city_23,0.899,Female,Has relevent experience,No Enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,Never,12,0.0,0.0
7684,city_21,0.624,Male,Has relevent experience,No Enrollment,Masters,STEM,16,10000+,Pvt Ltd,4,25,1.0,1.0
13506,city_83,0.923,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,14,500-999,Funded Startup,4,18,0.0,0.0
2857,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,13,5000-9999,Pvt Ltd,2,89,0.0,0.0
26953,city_71,0.884,Male,No relevent experience,Full time course,Graduate,STEM,4,0,Unknown,1,51,1.0,1.0
953,city_102,0.804,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,10,500-999,Pvt Ltd,1,14,0.0,0.0
4296,city_71,0.884,Male,Has relevent experience,No Enrollment,Phd,STEM,20,10-49,Funded Startup,>4,58,0.0,0.0
20400,city_75,0.939,Male,Has relevent experience,No Enrollment,Graduate,STEM,17,<10,Pvt Ltd,2,50,0.0,0.0
30318,city_114,0.926,Male,Has relevent experience,Part time course,Masters,STEM,20,50-99,Pvt Ltd,4,102,1.0,0.0
24964,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,2,1000-4999,Pvt Ltd,1,34,1.0,1.0
18877,city_114,0.926,Male,Has relevent experience,No Enrollment,Graduate,STEM,19,0,Unknown,>4,16,0.0,1.0
23278,city_90,0.698,Male,Has relevent experience,Full time course,Masters,STEM,14,<10,Pvt Ltd,4,28,0.0,0.0
32720,city_145,0.555,Female,Has relevent experience,Part time course,Masters,STEM,20,10000+,NGO,3,135,1.0,1.0
33109,city_104,0.924,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,7,10-49,Early Stage Startup,1,48,0.0,0.0
22009,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,7,50-99,Early Stage Startup,1,46,0.0,0.0
28402,city_16,0.91,Other,Has relevent experience,No Enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,53,0.0,0.0
16859,city_118,0.722,Male,Has relevent experience,No Enrollment,High School,Unknown,5,<10,Pvt Ltd,2,15,0.0,0.0
20898,city_11,0.55,Male,No relevent experience,Full time course,High School,Unknown,3,0,Unknown,Never,19,0.0,1.0
21938,city_16,0.91,Not provided,No relevent experience,No Enrollment,High School,Unknown,5,0,Unknown,Never,57,0.0,0.0
23805,city_23,0.899,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,500-999,Pvt Ltd,2,19,0.0,0.0
26549,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,0,Public Sector,1,164,0.0,1.0
17095,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,10,50-99,Pvt Ltd,3,21,0.0,1.0
